Order ID,Order Date,Customer Name,Region,City,State,Product,Category,Quantity,Sales,Profit,Discount,Ship Mode,Segment
20757,2022-02-20,Amit,South,Chennai,Karnataka,Laptop,Electronics,1,8256,2731.49,0.15,Standard Class,Corporate
20158,2024-12-15,Karan,North,Delhi,Tamil Nadu,Book,Books,5,14065,2772.12,0.25,First Class,Corporate
20950,2020-01-17,Rahul,South,Ahmedabad,Tamil Nadu,Backpack,Accessories,3,24297,4760.87,0.1,Same Day,Corporate
20523,2022-05-08,Deepak,East,Bangalore,Delhi,Television,Electronics,3,5241,391.0,0.09,Standard Class,Corporate
20288,2022-03-19,Riya,West,Hyderabad,Gujarat,Chair,Furniture,1,9581,699.29,0.2,Second Class,Home Office
20993,2024-05-09,Amit,South,Pune,Maharashtra,Watch,Fashion,5,43640,13343.49,0.06,Second Class,Home Office
20543,2023-08-31,Deepak,North,Kolkata,Karnataka,Television,Electronics,4,15252,1659.33,0.28,Second Class,Home Office
20338,2022-11-26,Deepak,East,Hyderabad,Tamil Nadu,Camera,Electronics,4,26680,9250.96,0.08,Second Class,Corporate
20860,2022-05-16,Neha,East,Kolkata,Tamil Nadu,Jeans,Fashion,1,9490,1925.69,0.09,Same Day,Home Office
20677,2021-04-07,Priya,South,Hyderabad,Gujarat,Jeans,Fashion,2,7470,413.9,0.03,Same Day,Corporate
20059,2024-06-13,Rahul,South,Mumbai,Telangana,Jeans,Fashion,4,34456,9375.94,0.04,Second Class,Home Office
20118,2024-10-03,Rahul,North,Mumbai,West Bengal,Camera,Electronics,3,28278,1947.57,0.06,First Class,Consumer
20015,2023-05-19,Riya,West,Delhi,Delhi,Chair,Furniture,4,31788,3963.74,0.11,Same Day,Corporate
20371,2023-12-13,Karan,South,Hyderabad,Telangana,Fan,Appliances,1,7411,1761.98,0.02,First Class,Home Office
20718,2020-03-07,Arjun,West,Pune,Telangana,Shoes,Fashion,4,22624,3382.23,0.22,Standard Class,Consumer
20156,2021-10-15,Arjun,South,Ahmedabad,Gujarat,Television,Electronics,3,17289,1567.9,0.04,Standard Class,Corporate
20975,2024-10-04,Riya,East,Chennai,Maharashtra,Laptop,Electronics,2,1710,133.53,0.29,Same Day,Home Office
20907,2024-02-02,Deepak,South,Chennai,Tamil Nadu,Headphones,Electronics,4,16668,3252.05,0.09,Same Day,Corporate
20456,2024-02-07,Sneha,South,Delhi,Tamil Nadu,Watch,Fashion,1,5724,746.31,0.16,First Class,Home Office
20738,2022-10-27,Meera,West,Ahmedabad,Delhi,Book,Books,4,39908,4107.81,0.29,Second Class,Corporate
20007,2024-10-31,Arjun,East,Pune,Gujarat,Watch,Fashion,3,19005,1857.7,0.11,Same Day,Home Office
20701,2021-03-30,Priya,South,Delhi,Karnataka,T-shirt,Fashion,3,7215,1443.63,0.12,Standard Class,Consumer
20590,2024-07-01,Tanya,East,Pune,Telangana,Bottle,Accessories,3,16479,2803.06,0.16,First Class,Consumer
20929,2022-01-21,Deepak,South,Kolkata,West Bengal,Bottle,Accessories,3,18864,6459.56,0.25,Second Class,Corporate
20936,2023-05-29,Neha,West,Chennai,Telangana,Smartphone,Electronics,1,8237,1530.65,0.25,Same Day,Home Office
20444,2021-09-14,Riya,West,Ahmedabad,Tamil Nadu,Charger,Electronics,5,19255,5365.53,0.21,Standard Class,Corporate
20785,2022-06-12,Meera,North,Hyderabad,Karnataka,T-shirt,Fashion,2,9064,841.46,0.12,First Class,Home Office
20754,2023-07-28,Rahul,East,Delhi,Telangana,Fridge,Appliances,2,3250,179.77,0.21,First Class,Home Office
20038,2023-03-05,Riya,North,Delhi,Gujarat,Watch,Fashion,3,26517,4248.08,0.16,Same Day,Home Office
20878,2020-11-03,Riya,North,Chennai,Maharashtra,Blender,Appliances,5,10620,3504.85,0.22,Standard Class,Corporate
20774,2024-11-18,Rahul,North,Delhi,West Bengal,Sofa,Furniture,1,9791,1545.29,0.02,Second Class,Consumer
20907,2022-11-01,Deepak,East,Ahmedabad,Delhi,Television,Electronics,1,1769,374.02,0.15,Second Class,Corporate
20056,2020-04-27,Sneha,South,Chennai,West Bengal,Charger,Electronics,3,9576,2409.38,0.19,First Class,Home Office
20440,2024-10-26,Deepak,West,Mumbai,Delhi,Book,Books,4,29896,1831.39,0.17,Second Class,Corporate
20233,2020-12-19,Vikas,South,Bangalore,Karnataka,Shoes,Fashion,1,3011,968.96,0.16,First Class,Consumer
20923,2024-08-05,Meera,North,Chennai,Gujarat,Oven,Appliances,1,2036,219.5,0.18,Second Class,Home Office
20085,2021-09-12,Karan,East,Kolkata,Gujarat,Blender,Appliances,2,9516,779.11,0.05,First Class,Consumer
20999,2022-04-18,Riya,West,Kolkata,Delhi,Headphones,Electronics,5,19600,5879.17,0.13,Same Day,Consumer
20337,2022-03-20,Arjun,West,Kolkata,Telangana,Blender,Appliances,3,21585,3952.08,0.28,Standard Class,Consumer
20477,2023-02-11,Sneha,North,Chennai,Delhi,Blender,Appliances,1,1531,484.68,0.1,Second Class,Corporate
20612,2024-06-13,Arjun,East,Mumbai,Gujarat,Charger,Electronics,1,6522,715.77,0.13,Same Day,Consumer
20224,2021-06-01,Deepak,South,Chennai,Maharashtra,Charger,Electronics,3,13533,913.09,0.08,Second Class,Consumer
20656,2023-11-16,Tanya,East,Bangalore,Tamil Nadu,Chair,Furniture,3,2079,653.83,0.15,Same Day,Corporate
20791,2021-10-10,Deepak,East,Hyderabad,Delhi,Blender,Appliances,3,9405,561.91,0.18,Second Class,Corporate
20799,2024-07-16,Riya,West,Pune,Telangana,Charger,Electronics,2,2532,198.52,0.01,First Class,Corporate
20985,2021-12-01,Rahul,East,Mumbai,West Bengal,Backpack,Accessories,4,39732,13690.42,0.21,Second Class,Consumer
20852,2021-05-26,Priya,West,Mumbai,West Bengal,Sofa,Furniture,4,19352,2485.17,0.28,First Class,Home Office
20870,2022-04-17,Neha,West,Kolkata,West Bengal,Camera,Electronics,2,1312,310.42,0.16,Same Day,Consumer
20594,2020-06-29,Rahul,West,Chennai,Maharashtra,Bottle,Accessories,2,6078,1003.37,0.13,Standard Class,Consumer
20839,2022-05-27,Vikas,South,Delhi,Tamil Nadu,Laptop,Electronics,1,592,187.9,0.12,First Class,Home Office
20094,2020-11-22,Amit,North,Pune,West Bengal,Book,Books,2,8326,441.2,0.03,First Class,Consumer
20229,2020-12-09,Amit,East,Mumbai,Gujarat,Charger,Electronics,2,19940,1540.62,0.26,Second Class,Consumer
20527,2023-08-29,Neha,North,Chennai,Karnataka,Smartphone,Electronics,4,1312,377.54,0.06,Standard Class,Consumer
20636,2024-04-03,Vikas,North,Mumbai,Gujarat,Backpack,Accessories,5,33360,7218.64,0.27,Same Day,Corporate
20615,2020-11-21,Neha,North,Bangalore,Telangana,Jeans,Fashion,2,12412,2941.94,0.29,Standard Class,Consumer
20455,2023-03-22,Amit,North,Chennai,Karnataka,Laptop,Electronics,3,12435,1160.57,0.13,Standard Class,Consumer
20961,2022-12-11,Rahul,West,Chennai,Maharashtra,Fan,Appliances,1,7161,970.77,0.17,Second Class,Consumer
20821,2021-10-18,Riya,East,Delhi,Maharashtra,Smartphone,Electronics,5,9995,2954.76,0.04,Second Class,Consumer
20951,2024-08-29,Sneha,West,Ahmedabad,West Bengal,Laptop,Electronics,4,34560,11834.41,0.25,Same Day,Consumer
20473,2020-10-01,Amit,North,Chennai,Maharashtra,Smartphone,Electronics,4,14292,3583.67,0.12,First Class,Consumer
20589,2021-02-14,Tanya,South,Bangalore,Karnataka,Fridge,Appliances,3,15438,3625.96,0.14,First Class,Home Office
20684,2021-04-21,Neha,North,Mumbai,Maharashtra,Television,Electronics,1,3712,849.74,0.11,First Class,Consumer
20330,2020-12-28,Arjun,North,Chennai,Tamil Nadu,Backpack,Accessories,4,18444,5248.79,0.06,First Class,Corporate
20134,2020-11-16,Riya,West,Ahmedabad,Telangana,Fan,Appliances,1,3971,901.62,0.13,Same Day,Home Office
20253,2022-08-23,Riya,East,Bangalore,Maharashtra,Headphones,Electronics,2,7128,2106.38,0.05,Same Day,Corporate
20551,2024-01-18,Neha,West,Pune,Gujarat,Shoes,Fashion,4,24880,8183.97,0.28,Same Day,Consumer
20253,2024-12-06,Arjun,South,Pune,Delhi,Smartphone,Electronics,3,4137,539.05,0.12,Same Day,Corporate
20562,2022-10-06,Vikas,East,Mumbai,Gujarat,Oven,Appliances,2,19774,3413.45,0.13,Same Day,Corporate
20934,2021-08-28,Deepak,West,Chennai,Gujarat,Watch,Fashion,3,28740,6371.23,0.13,Second Class,Consumer
20149,2020-03-28,Sneha,East,Ahmedabad,Karnataka,Charger,Electronics,4,6436,860.77,0.19,Same Day,Consumer
20863,2020-11-06,Meera,East,Chennai,Tamil Nadu,Sofa,Furniture,2,1442,355.64,0.07,First Class,Home Office
20849,2024-09-17,Riya,South,Bangalore,Gujarat,Book,Books,2,3216,685.15,0.02,First Class,Corporate
20554,2023-12-10,Deepak,West,Pune,Gujarat,Bottle,Accessories,1,355,82.72,0.11,Standard Class,Corporate
20308,2020-03-31,Tanya,West,Delhi,Delhi,Smartphone,Electronics,1,7028,914.69,0.07,Same Day,Consumer
20150,2020-05-25,Arjun,East,Ahmedabad,Tamil Nadu,T-shirt,Fashion,3,10614,1852.48,0.03,Second Class,Home Office
20784,2022-06-15,Rahul,North,Delhi,Maharashtra,Watch,Fashion,3,10488,2399.86,0.03,Second Class,Consumer
20798,2020-08-26,Sneha,North,Kolkata,Maharashtra,Fan,Appliances,3,5901,1471.33,0.21,Standard Class,Corporate
20176,2021-06-28,Deepak,South,Chennai,Delhi,Bottle,Accessories,1,2887,698.04,0.26,Second Class,Consumer
20700,2024-07-04,Rahul,East,Delhi,Telangana,Watch,Fashion,1,2667,376.83,0.03,First Class,Consumer
20887,2023-03-31,Tanya,South,Chennai,Maharashtra,Television,Electronics,1,6238,1438.16,0.02,Second Class,Consumer
20014,2020-06-12,Sneha,West,Ahmedabad,West Bengal,Oven,Appliances,2,16054,3265.41,0.24,Same Day,Corporate
20104,2022-01-11,Deepak,North,Pune,Karnataka,Watch,Fashion,5,29705,1973.11,0.11,First Class,Consumer
20188,2023-09-02,Sneha,South,Hyderabad,Karnataka,T-shirt,Fashion,1,6823,2105.33,0.17,First Class,Consumer
20065,2020-11-28,Amit,North,Mumbai,Tamil Nadu,Watch,Fashion,1,839,283.99,0.09,First Class,Consumer
20910,2024-08-01,Arjun,South,Ahmedabad,Tamil Nadu,T-shirt,Fashion,3,20280,3649.9,0.24,First Class,Consumer
20717,2020-11-10,Priya,South,Delhi,West Bengal,Watch,Fashion,1,3391,991.06,0.15,Standard Class,Corporate
20265,2022-09-08,Vikas,South,Hyderabad,Maharashtra,Charger,Electronics,2,2202,754.35,0.29,Second Class,Corporate
20544,2023-02-03,Arjun,South,Chennai,Maharashtra,Laptop,Electronics,5,4415,1454.58,0.03,Standard Class,Corporate
20147,2023-04-04,Neha,South,Mumbai,Maharashtra,Jeans,Fashion,5,43950,14960.87,0.27,Standard Class,Corporate
20926,2023-05-09,Rahul,West,Pune,Delhi,T-shirt,Fashion,4,31648,7269.65,0.02,Second Class,Home Office
20275,2021-05-23,Rahul,South,Ahmedabad,Telangana,Television,Electronics,5,21735,2881.13,0.27,Same Day,Home Office
20345,2021-06-14,Deepak,West,Delhi,Karnataka,T-shirt,Fashion,1,8463,1193.36,0.12,Second Class,Corporate
20589,2023-12-13,Tanya,South,Ahmedabad,Telangana,Sofa,Furniture,5,13815,2100.8,0.26,Standard Class,Corporate
20680,2021-01-12,Arjun,East,Kolkata,Telangana,Watch,Fashion,1,2324,168.58,0.16,Second Class,Corporate
20550,2021-01-30,Amit,West,Pune,Telangana,Blender,Appliances,3,26823,6646.93,0.15,Standard Class,Corporate
20418,2023-08-26,Deepak,East,Kolkata,Karnataka,Table,Furniture,2,19450,3433.55,0.07,First Class,Home Office
20854,2024-01-28,Sneha,West,Kolkata,Tamil Nadu,Television,Electronics,3,8604,1677.09,0.12,Standard Class,Home Office
20687,2023-02-07,Neha,North,Bangalore,Karnataka,Chair,Furniture,4,12124,2844.34,0.12,Same Day,Home Office
20508,2022-04-15,Neha,South,Mumbai,Tamil Nadu,Sofa,Furniture,5,17220,2835.64,0.08,Same Day,Corporate
20551,2024-02-08,Deepak,South,Hyderabad,Telangana,Bottle,Accessories,3,21972,4230.74,0.1,Standard Class,Corporate
20717,2024-05-12,Tanya,South,Chennai,Telangana,Laptop,Electronics,5,28935,1854.42,0.17,Standard Class,Corporate
20763,2023-08-19,Priya,West,Kolkata,Tamil Nadu,Television,Electronics,3,24669,1285.97,0.25,Same Day,Corporate
20177,2020-03-03,Neha,East,Bangalore,Telangana,Television,Electronics,3,23139,3931.68,0.29,First Class,Corporate
20791,2024-10-07,Amit,South,Bangalore,West Bengal,Sofa,Furniture,4,4180,963.52,0.02,Same Day,Consumer
20157,2022-01-04,Tanya,South,Delhi,Gujarat,Chair,Furniture,1,9153,1931.12,0.28,Second Class,Consumer
20133,2022-12-14,Tanya,West,Mumbai,Gujarat,Table,Furniture,5,31010,4795.03,0.21,Second Class,Corporate
20361,2020-12-03,Rahul,North,Chennai,Gujarat,T-shirt,Fashion,1,5906,1396.49,0.01,First Class,Home Office
20083,2020-02-26,Meera,East,Delhi,Maharashtra,Oven,Appliances,3,7374,369.23,0.07,Same Day,Consumer
20041,2023-04-05,Deepak,South,Bangalore,Delhi,Smartphone,Electronics,3,19356,6208.68,0.02,Same Day,Consumer
20402,2023-04-29,Rahul,West,Delhi,Karnataka,Camera,Electronics,5,30495,5200.74,0.02,Same Day,Corporate
20755,2024-07-21,Tanya,South,Hyderabad,Karnataka,T-shirt,Fashion,4,18172,4376.55,0.14,First Class,Corporate
20229,2024-05-17,Sneha,East,Delhi,West Bengal,Charger,Electronics,5,31060,6265.79,0.01,Second Class,Corporate
20628,2023-10-07,Amit,East,Kolkata,Gujarat,Fridge,Appliances,1,1532,300.46,0.26,Standard Class,Consumer
20521,2021-09-21,Priya,West,Pune,Maharashtra,Blender,Appliances,1,1709,212.07,0.27,Second Class,Consumer
20943,2023-04-10,Meera,West,Hyderabad,Gujarat,Oven,Appliances,3,4818,1577.16,0.16,Same Day,Home Office
20373,2020-12-27,Amit,West,Kolkata,Tamil Nadu,Shoes,Fashion,1,9707,2713.42,0.13,Same Day,Corporate
20600,2020-01-11,Neha,North,Pune,Karnataka,Oven,Appliances,2,15528,5409.62,0.14,Same Day,Consumer
20650,2023-06-06,Priya,South,Hyderabad,Karnataka,Oven,Appliances,1,3953,208.52,0.06,Same Day,Home Office
20335,2022-11-20,Vikas,East,Kolkata,Maharashtra,Camera,Electronics,2,15978,5024.21,0.12,Second Class,Consumer
20299,2024-01-26,Karan,West,Pune,Gujarat,Chair,Furniture,5,33875,9868.2,0.02,Second Class,Consumer
20109,2020-11-12,Meera,North,Hyderabad,Maharashtra,Charger,Electronics,3,14511,1084.41,0.23,Second Class,Consumer
20875,2021-04-10,Vikas,East,Delhi,Tamil Nadu,Fan,Appliances,2,14562,3031.0,0.23,Second Class,Corporate
20777,2024-12-27,Vikas,West,Mumbai,Delhi,Camera,Electronics,5,25465,8498.51,0.04,Same Day,Home Office
20163,2024-12-11,Meera,North,Hyderabad,Maharashtra,Backpack,Accessories,5,3260,462.46,0.2,Same Day,Home Office
20192,2021-08-13,Rahul,East,Kolkata,Delhi,Jeans,Fashion,4,29248,7929.69,0.02,Second Class,Consumer
20992,2024-07-16,Karan,North,Kolkata,Maharashtra,Backpack,Accessories,4,8716,2802.09,0.25,First Class,Home Office
20211,2023-07-27,Deepak,North,Bangalore,Maharashtra,Sofa,Furniture,4,37664,4522.97,0.12,Standard Class,Home Office
20409,2022-09-17,Rahul,North,Mumbai,Telangana,Oven,Appliances,2,6920,1388.02,0.18,First Class,Home Office
20257,2023-04-27,Vikas,South,Pune,Maharashtra,Headphones,Electronics,4,33144,6285.82,0.08,First Class,Home Office
20614,2023-09-19,Amit,West,Mumbai,Gujarat,Camera,Electronics,3,15579,3072.31,0.13,First Class,Home Office
20472,2024-02-14,Tanya,North,Delhi,Delhi,Blender,Appliances,5,2975,911.18,0.23,First Class,Home Office
20244,2020-11-22,Neha,South,Bangalore,Tamil Nadu,Oven,Appliances,1,8058,994.48,0.04,Standard Class,Corporate
20073,2024-11-04,Sneha,East,Hyderabad,Gujarat,Television,Electronics,2,6762,1441.41,0.1,Same Day,Consumer
20782,2021-03-17,Tanya,West,Kolkata,Tamil Nadu,Oven,Appliances,2,3718,1055.41,0.01,Same Day,Corporate
20998,2022-01-03,Neha,South,Hyderabad,Telangana,Book,Books,2,2776,815.38,0.26,Standard Class,Home Office
20395,2023-01-02,Neha,East,Hyderabad,Delhi,Television,Electronics,4,11880,4097.48,0.28,Standard Class,Home Office
20630,2020-07-16,Riya,South,Bangalore,Maharashtra,Watch,Fashion,3,28119,5184.75,0.13,Second Class,Consumer
20064,2022-08-24,Deepak,North,Pune,Delhi,Blender,Appliances,2,9786,2426.55,0.13,Standard Class,Consumer
20038,2020-01-25,Deepak,West,Ahmedabad,Delhi,Sofa,Furniture,3,29796,6204.98,0.25,Standard Class,Consumer
20431,2020-02-25,Amit,West,Mumbai,Maharashtra,Charger,Electronics,5,10255,752.7,0.03,Standard Class,Consumer
20643,2020-02-18,Rahul,West,Chennai,Delhi,Jeans,Fashion,5,24145,5838.65,0.04,Same Day,Corporate
20561,2022-04-23,Arjun,North,Hyderabad,Maharashtra,Chair,Furniture,2,14172,3743.82,0.14,Standard Class,Corporate
20271,2021-02-20,Neha,South,Bangalore,Delhi,Chair,Furniture,5,20375,1258.92,0.2,Standard Class,Consumer
20382,2021-08-23,Arjun,West,Ahmedabad,Delhi,Oven,Appliances,3,7224,1960.92,0.06,Second Class,Home Office
20237,2024-10-28,Karan,West,Bangalore,Karnataka,Fridge,Appliances,5,41195,5378.01,0.2,First Class,Home Office
20950,2024-07-12,Amit,West,Kolkata,West Bengal,Sofa,Furniture,3,22107,1920.58,0.19,Standard Class,Home Office
20549,2022-03-24,Amit,South,Delhi,Tamil Nadu,Headphones,Electronics,4,6636,1415.71,0.05,Same Day,Home Office
20666,2021-10-23,Vikas,North,Chennai,West Bengal,Laptop,Electronics,4,39744,4306.83,0.22,Standard Class,Consumer
20189,2021-04-08,Neha,East,Ahmedabad,West Bengal,Smartphone,Electronics,2,742,59.25,0.18,Standard Class,Consumer
20670,2022-10-08,Rahul,East,Mumbai,Maharashtra,Book,Books,1,3326,596.33,0.05,Second Class,Consumer
20242,2023-05-11,Amit,West,Hyderabad,Telangana,Fridge,Appliances,3,5220,806.91,0.22,First Class,Consumer
20047,2024-10-07,Arjun,South,Delhi,Gujarat,Jeans,Fashion,3,18804,5989.27,0.21,Standard Class,Consumer
20780,2020-01-23,Riya,North,Delhi,Gujarat,Watch,Fashion,3,28461,5804.65,0.15,Same Day,Home Office
20090,2020-11-06,Arjun,North,Delhi,Karnataka,Laptop,Electronics,5,42230,8259.2,0.16,Same Day,Home Office
20672,2022-02-16,Meera,West,Pune,Delhi,Oven,Appliances,5,17195,2873.51,0.12,First Class,Consumer
20620,2021-08-08,Deepak,East,Kolkata,Tamil Nadu,Fan,Appliances,1,2638,277.05,0.13,First Class,Consumer
20467,2020-10-11,Tanya,South,Kolkata,Delhi,Laptop,Electronics,4,18336,5932.55,0.23,Standard Class,Corporate
20918,2020-06-24,Rahul,East,Hyderabad,West Bengal,Camera,Electronics,4,30784,2613.01,0.16,Standard Class,Corporate
20541,2024-11-17,Arjun,East,Hyderabad,Karnataka,Headphones,Electronics,1,3518,1227.39,0.25,Standard Class,Consumer
20144,2020-11-28,Riya,North,Hyderabad,Gujarat,Television,Electronics,4,17800,5338.25,0.21,Standard Class,Consumer
20080,2022-11-20,Tanya,North,Kolkata,West Bengal,Blender,Appliances,1,7160,2192.1,0.04,Standard Class,Home Office
20882,2021-07-17,Priya,North,Ahmedabad,Tamil Nadu,Television,Electronics,4,19448,3868.15,0.12,Standard Class,Corporate
20120,2020-03-07,Arjun,East,Delhi,Tamil Nadu,Book,Books,5,35530,7846.61,0.26,Same Day,Consumer
20113,2024-07-18,Meera,South,Mumbai,Delhi,Oven,Appliances,4,4916,1678.59,0.08,Second Class,Corporate
20772,2022-11-28,Riya,South,Pune,Maharashtra,Laptop,Electronics,1,6643,2000.06,0.3,First Class,Home Office
20062,2022-03-09,Sneha,North,Mumbai,West Bengal,T-shirt,Fashion,4,20912,5982.77,0.02,First Class,Corporate
20528,2024-02-04,Priya,South,Pune,Gujarat,Fridge,Appliances,5,44390,11852.95,0.08,Standard Class,Consumer
20021,2024-08-09,Tanya,North,Delhi,Delhi,Oven,Appliances,3,14436,4361.59,0.21,First Class,Corporate
20473,2022-09-19,Priya,South,Bangalore,Telangana,Bottle,Accessories,4,15444,4239.72,0.29,Standard Class,Consumer
20084,2021-01-21,Vikas,North,Delhi,Delhi,Bottle,Accessories,2,9670,2403.87,0.14,First Class,Consumer
20411,2020-06-21,Sneha,South,Bangalore,Telangana,Fridge,Appliances,3,12516,1724.72,0.12,First Class,Consumer
20482,2022-11-08,Sneha,East,Ahmedabad,West Bengal,Chair,Furniture,1,3963,208.08,0.05,First Class,Consumer
20436,2020-04-06,Rahul,North,Kolkata,Delhi,Camera,Electronics,1,756,197.84,0.15,Standard Class,Corporate
20513,2020-07-22,Riya,South,Chennai,West Bengal,Camera,Electronics,5,44670,13626.65,0.3,Standard Class,Home Office
20025,2021-05-20,Karan,North,Delhi,Gujarat,Table,Furniture,3,11127,3181.85,0.09,First Class,Corporate
20784,2021-05-09,Riya,East,Ahmedabad,Karnataka,Camera,Electronics,3,8352,865.7,0.27,Second Class,Corporate
20541,2020-05-23,Arjun,West,Delhi,West Bengal,Television,Electronics,5,40215,13612.35,0.06,Same Day,Consumer
20739,2020-02-02,Tanya,North,Ahmedabad,Maharashtra,Fan,Appliances,4,19536,3356.93,0.03,First Class,Consumer
20558,2020-03-07,Karan,East,Hyderabad,Maharashtra,Fridge,Appliances,3,10182,3325.59,0.03,Standard Class,Home Office
20473,2024-12-12,Tanya,North,Kolkata,Telangana,Smartphone,Electronics,5,19915,3884.55,0.21,Same Day,Corporate
20171,2024-07-29,Neha,South,Pune,Gujarat,Laptop,Electronics,1,6703,556.7,0.22,Standard Class,Home Office
20728,2024-03-14,Karan,South,Mumbai,Tamil Nadu,Watch,Fashion,1,4937,776.36,0.08,Same Day,Consumer
20207,2020-11-28,Meera,North,Chennai,Delhi,Jeans,Fashion,2,18758,3822.53,0.28,Standard Class,Consumer
20983,2024-02-20,Rahul,South,Kolkata,West Bengal,Headphones,Electronics,4,10040,2175.24,0.22,Second Class,Home Office
20497,2022-04-07,Riya,West,Kolkata,Gujarat,Table,Furniture,1,9928,711.91,0.26,First Class,Home Office
20993,2022-01-16,Rahul,North,Hyderabad,West Bengal,Sofa,Furniture,2,18422,2822.14,0.08,Standard Class,Consumer
20599,2022-02-20,Meera,North,Chennai,Tamil Nadu,Shoes,Fashion,4,20328,1056.19,0.14,First Class,Home Office
20718,2021-05-17,Arjun,South,Chennai,Tamil Nadu,Fridge,Appliances,2,1846,122.95,0.04,Second Class,Corporate
20845,2023-08-22,Arjun,West,Pune,West Bengal,Bottle,Accessories,1,3667,303.96,0.17,Second Class,Corporate
20721,2023-04-21,Rahul,South,Ahmedabad,Gujarat,Jeans,Fashion,4,37068,3851.13,0.29,Standard Class,Corporate
20838,2024-11-15,Karan,East,Ahmedabad,West Bengal,Bottle,Accessories,4,5580,410.74,0.18,Standard Class,Corporate
20800,2021-03-09,Tanya,West,Delhi,Karnataka,Smartphone,Electronics,1,5279,1438.48,0.09,Standard Class,Consumer
20745,2023-07-02,Arjun,South,Bangalore,Gujarat,Backpack,Accessories,1,1640,411.48,0.29,Second Class,Corporate
20688,2021-03-31,Vikas,North,Chennai,Gujarat,Jeans,Fashion,4,12232,2904.0,0.08,First Class,Home Office
20087,2022-04-09,Riya,North,Pune,Telangana,Laptop,Electronics,5,45255,14803.95,0.07,Second Class,Home Office
20675,2021-11-15,Deepak,East,Kolkata,Telangana,Smartphone,Electronics,4,10512,2539.03,0.09,First Class,Corporate
20086,2023-11-21,Karan,East,Bangalore,Delhi,Laptop,Electronics,3,19002,2452.81,0.29,Second Class,Home Office
20739,2022-03-06,Riya,North,Mumbai,Tamil Nadu,Backpack,Accessories,1,7426,958.27,0.01,Same Day,Consumer
20175,2020-11-20,Karan,West,Mumbai,Delhi,Fan,Appliances,4,1816,102.19,0.07,Standard Class,Home Office
20217,2024-05-10,Karan,East,Pune,Maharashtra,Smartphone,Electronics,1,9750,2145.41,0.11,Standard Class,Corporate
20566,2023-06-22,Rahul,East,Bangalore,Telangana,Charger,Electronics,3,7842,1182.45,0.17,Standard Class,Corporate
20166,2022-10-09,Amit,South,Kolkata,Maharashtra,Headphones,Electronics,5,17285,4451.91,0.11,Second Class,Consumer
20525,2024-08-25,Neha,North,Bangalore,Delhi,Smartphone,Electronics,5,21335,2529.08,0.26,Second Class,Home Office
20990,2020-10-24,Tanya,North,Ahmedabad,Delhi,Book,Books,4,31736,6305.82,0.13,Same Day,Home Office
20491,2024-06-30,Vikas,South,Mumbai,Karnataka,Blender,Appliances,2,1454,248.17,0.11,Same Day,Corporate
20639,2024-01-20,Vikas,South,Chennai,Maharashtra,Fan,Appliances,3,12054,4002.58,0.27,Second Class,Home Office
20368,2023-12-30,Riya,East,Chennai,Telangana,Shoes,Fashion,1,3249,215.13,0.14,Standard Class,Home Office
20931,2021-02-03,Neha,East,Bangalore,Tamil Nadu,Fan,Appliances,5,26375,5838.48,0.25,First Class,Home Office
20502,2021-06-30,Arjun,East,Kolkata,Gujarat,Book,Books,5,11475,1460.87,0.27,Second Class,Consumer
20983,2020-11-28,Arjun,West,Kolkata,Telangana,Laptop,Electronics,3,6552,583.82,0.24,First Class,Home Office
20139,2020-07-13,Amit,East,Chennai,Karnataka,Book,Books,1,4956,611.77,0.2,First Class,Consumer
20870,2024-02-13,Vikas,North,Pune,Delhi,Charger,Electronics,4,30072,4337.37,0.19,Second Class,Home Office
20468,2023-03-11,Sneha,East,Chennai,Tamil Nadu,Watch,Fashion,5,47555,7188.44,0.08,First Class,Home Office
20445,2022-08-23,Meera,South,Bangalore,Telangana,Blender,Appliances,2,8616,854.5,0.11,Same Day,Consumer
20970,2023-08-27,Rahul,East,Hyderabad,Gujarat,Smartphone,Electronics,4,3832,264.33,0.18,Same Day,Corporate
20208,2021-03-25,Arjun,West,Ahmedabad,Tamil Nadu,Book,Books,3,27759,7744.55,0.18,Same Day,Home Office
20812,2020-05-12,Vikas,East,Mumbai,West Bengal,Bottle,Accessories,2,3232,1114.38,0.19,Second Class,Home Office
20775,2023-11-05,Amit,North,Kolkata,West Bengal,Camera,Electronics,5,2980,803.14,0.21,First Class,Consumer
20411,2020-01-08,Sneha,East,Delhi,Telangana,T-shirt,Fashion,5,38290,11551.76,0.09,Same Day,Consumer
20470,2021-10-22,Arjun,North,Mumbai,Karnataka,Jeans,Fashion,2,16808,5686.74,0.19,First Class,Home Office
20665,2021-10-31,Priya,South,Ahmedabad,Gujarat,T-shirt,Fashion,3,19992,6943.56,0.03,First Class,Consumer
20923,2021-10-03,Tanya,West,Mumbai,Telangana,Fridge,Appliances,4,6256,1507.75,0.07,Second Class,Home Office
20543,2024-03-05,Deepak,North,Delhi,Karnataka,Charger,Electronics,5,28265,5634.93,0.25,Same Day,Corporate
20883,2020-06-10,Karan,South,Delhi,Tamil Nadu,Chair,Furniture,5,37690,10999.04,0.11,Second Class,Home Office
20473,2022-08-16,Karan,North,Delhi,Maharashtra,Fridge,Appliances,3,1143,149.41,0.24,First Class,Home Office
20114,2020-01-26,Rahul,East,Delhi,Delhi,Laptop,Electronics,5,27270,5221.73,0.21,Second Class,Consumer
